paragraph,Text
<PARAGRAPH 8.4.2.4.5.>,"For the condition that a safety belt becomes unfastened pursuant to Paragraph-8.4.3.3. Paragraph-8.4.4.5., the thresholds set out in Paragraph-8.4.2.4.1.1. to"
<PARAGRAPH 8.4.2.4.1.3.>,shall be measured from the point in time at which unfastening occurs.
<PARAGRAPH 8.4.2.4.6.>,"The activation of the second level warning shall be tested according to the test procedure defined in Annex-18, Paragraph-2."
<PARAGRAPH 8.4.3.>,Safety-belt reminder for driver and occupants of seats in the same row as the driver.
<PARAGRAPH 8.4.3.1.>,Safety-belt reminders for driver and occupants of seats in the same row as the driver shall fulfil the requirements set out in Paragraph-8.4.2.
<PARAGRAPH 8.4.3.2.>,The colour and symbol of the visual warning shall be as defined in item 21 in Table_1 of UN Regulation-No._121.
<PARAGRAPH 8.4.3.3.>,"The second level warning shall be activated when a safety-belt is or becomes unfastened while the vehicle is in normal operation and while, at the same time, any one condition or any combination of the conditions, at the choice of the manufacturer, set out in Paragraph-8.4.2.4.1.1. to"
<PARAGRAPH 8.4.2.4.1.3.>,is satisfied.
<PARAGRAPH 8.4.4.>,Safety-belt reminder for occupants of rear seat row(s).
<PARAGRAPH 8.4.4.1.>,Safety-belt reminders for occupants of rear row(s) shall fulfil the requirements set out in Paragraph-8.4.2.
<PARAGRAPH 8.4.4.2.>,"The visual warning shall indicate at least all rear seating positions to allow the driver to identify, while facing forward as seated on the driver seat, any seating position in which the safety-belt is unfastened. For vehicles that have information on the occupancy status of the rear seats, the visual warning does not need to indicate unfastened safety-belts for unoccupied seating positions."
<PARAGRAPH 8.4.4.3.>,"The colour of the visual warning may be other than red and the symbol of the visual warning for safety-belts covered Paragraph-8.4.1.2 may contain different symbols other than defined in UN Regulation No.121. In addition, the first level warning of seating positions covered Paragraph-8.4.1.2 may be cancellable by the driver."
<PARAGRAPH 8.4.4.4.>,A common tell-tale may be used for safety-belts covered Paragraph-8.4.1.1 Paragraph-8.4.1.2.
<PARAGRAPH 8.4.4.5.>,"The second level warning shall be activated when a safety-belt becomes unfastened while the vehicle is in normal operation and while, at the same time, any one condition or any combination of the conditions, at the choice of the manufacturer, set out in Paragraph-8.4.2.4.1.1. to"
<PARAGRAPH 8.4.2.4.1.3.>,is satisfied.
<PARAGRAPH 8.4.5.>,The safety-belt reminder may be designed to allow deactivation.
<PARAGRAPH 8.4.5.1.>,"In the case that a short term deactivation is provided, it shall be significantly more difficult to deactivate the safety-belt reminder than buckling the safety-belt on and off (i.e. it shall consist of an operation of specific controls that are not integrated in the safety-belt buckle) and this operation shall only be possible when the vehicle is stationary. When the ignition or master control switch is deactivated for more than 30 minutes and activated again, a short-term deactivated safety-belt reminder shall reactivate. It shall not be possible to provide short term deactivation of the relevant visual warning(s)."
<PARAGRAPH 8.4.5.2.>,"In the case that a facility for a long term deactivation is provided, it shall require a sequence of operations to deactivate, that are detailed only in the manufacturer's technical manual and/or which requires the use of tools (mechanical, electrical, digital, etc.) that are not provided with the vehicle. It shall not be possible to provide long term deactivation of the relevant visual warning(s)."
<PARAGRAPH 9.>,"Conformity of production The conformity of production procedures shall comply with those set out in the Agreement, Schedule 1 (), with the following requirements:"
<PARAGRAPH 9.1.>,Every vehicle type or safety-belt or restraint system approved under this Regulation shall be so manufactured as to conform to the type approved by meeting the requirements set forth in Paragraph-6. Paragraph-7. Paragraph-8. above.
<PARAGRAPH 9.2.>,The minimum requirements for conformity of production control procedures set forth in Annex-14 to this Regulation shall be complied with.
<PARAGRAPH 9.3.>,The Type Approval Authority which has granted type approval may at any time verify the conformity control methods applied in each production facility. The normal frequency of these verifications shall be twice a year.
<PARAGRAPH 10.>,Penalties for non-conformity of production
<PARAGRAPH 10.1.>,"The approval granted in respect of a vehicle or a type of belt or restraint system may be withdrawn if the requirement laid down in Paragraph-9.1. above is not complied with, or if the safety-belt(s) or restraint system(s) selected have failed to pass the checks prescribed in Paragraph-9.2. above."
<PARAGRAPH 10.2.>,"If a Contracting Party to the Agreement applying this Regulation withdraws an approval it has previously granted, it shall forthwith so notify the other Contracting Parties applying this Regulation by means of a communication form conforming to the model in Annex-1A or Annex-1B to this Regulation (as appropriate)."
<PARAGRAPH 11.>,Modifications and extension of approval of the vehicle type or safety-belt or restraint system type
<PARAGRAPH 11.1.>,Every modification of the vehicle type or the belt or restraint system or both shall be notified to the Type Approval Authority which approved the vehicle type or safety-belt or restraint system type. The Type Approval Authority may then either:
<PARAGRAPH 11.1.1.>,Consider that the modifications made are unlikely to have an appreciable adverse effect and that in any case the vehicle or safety-belt or restraint system still complies with the requirements; Paragraph-11.1.2. Require a further test report from the Technical Service responsible for conducting the tests.
<PARAGRAPH 11.2.>,"Without prejudice to the provisions of Paragraph-11.1. above, a variant of the vehicle whose mass in the running order is less than that of the vehicle subjected to the approval test shall not be regarded as a modification of the vehicle type."
<PARAGRAPH 11.3.>,"Confirmation or refusal of approval, specifying the alterations, shall be communicated by the procedure specified in Paragraph-5.2.3. Paragraph-5.3.3. of this Regulation to the Parties to the Agreement applying this Regulation."
<PARAGRAPH 11.4.>,The Type Approval Authority issuing the extension of approval shall assign a series number for such an extension and inform thereof the other parties to the 1958 Agreement applying this Regulation by means of a communication form conforming to the model in Annex-1A or 1B to this Regulation.
<PARAGRAPH 12.>,"Production definitively discontinued If the holder of the approval completely ceases to manufacture a device approved in accordance with this Regulation, he shall so inform the Type Approval Authority which granted the approval. Upon receiving the relevant communication that Authority shall inform thereof the other Parties to the 1958 Agreement applying this Regulation by means of a communication form conforming to the model in Annex-1A or 1B to this Regulation."
<PARAGRAPH 13.>,"Instructions In the case of safety-belt type supplied separately from vehicle, the packaging and installation instructions shall clearly state the vehicle type(s) for which it is intended."
<PARAGRAPH 14.>,"Names and addresses of Technical Services responsible for conducting approval tests and of Type Approval Authorities The Parties to the 1958 Agreement applying this Regulation shall communicate to the United Nations Secretariat the names and addresses of the Technical Services responsible for conducting approval tests and of the Type Approval Authorities which grant approval and to which forms certifying approval or refusal or extension or withdrawal of approval, issued in other countries, are to be sent."
<PARAGRAPH 15.>,Transitional provisions
<PARAGRAPH 15.1.>,Approvals of vehicle type
<PARAGRAPH 15.1.1.>,"As from the official date of entry into force of Supplement_15 to the 04 series of amendments, no Contracting Party applying this Regulation shall refuse to grant approvals under this Regulation as modified by Supplement_15 to the 04 series of amendments."
<PARAGRAPH 15.1.2.>,"As from 2 years after the entry into force of Supplement_15 to the 04 series of amendments to this Regulation, Contracting Parties applying this Regulation shall grant approvals only if the requirements of this Regulation, as amended by Supplement_15 to the 04 series of amendments are satisfied."
<PARAGRAPH 15.1.3.>,"As from 7 years after the entry into force of Supplement_15 to the 04 series of amendments to this Regulation, Contracting Parties applying this Regulation may refuse to recognize approvals which were not granted in accordance with Supplement_15 to the 04 series of amendments to this Regulation. in accordance with Supplement_15 to the 04 series of amendments to this Regulation. However, existing approvals of the vehicle categories other than M1 and which are not affected by Supplement_15 to the 04 series of amendments to this Regulation shall remain valid and Contracting Parties applying this Regulation shall continue to accept them."
<PARAGRAPH 15.1.3.1.>,"However, as from 1-October-2000, for vehicles of categories M1 and N1, Contracting Parties applying this Regulation may refuse to recognize approvals which were not granted in accordance with Supplement_8 to the 04 series of amendments to this Regulation, if the information requirements of Paragraph-8.3.5. and Annex-17 are not met."
<PARAGRAPH 15.2.>,Installation of safety-belts and safety-belt reminder These transitional provisions only apply to the installation of safety-belts and safety-belt reminders on vehicles and do not change the mark of the safety-belt.
<PARAGRAPH 15.2.1.>,"As from the official date of entry into force of Supplement_12 to the 04 series of amendments, no Contracting Party applying this Regulation shall refuse to grant approvals under this Regulation as modified by Supplement_12 to the 04 series of amendments."
<PARAGRAPH 15.2.2.>,"Upon expiration of a period of 36 months following the official date of entry into force referred to in Paragraph-15.2.1. above, the Contracting Parties applying this Regulation shall grant approval only if the vehicle type satisfies the requirements of this Regulation as amended by the Supplement_12 to the 04 series of amendments."
<PARAGRAPH 15.2.3.>,"Upon the expiration of a period of 60 months following the official date of entry into force referred to in Paragraph-15.2.1. above, the Contracting Parties applying this Regulation may refuse to recognize approvals not granted in accordance with Supplement_12 to the 04 series of amendments to this Regulation."
<PARAGRAPH 15.2.4.>,"As from the official date of entry into force of Supplement_14 to the 04 series of amendments, no Contracting Party applying this Regulation shall refuse to grant approvals under this Regulation as modified by Supplement_14 to the 04 series of amendments."
<PARAGRAPH 15.2.5.>,"As from the official date of entry into force of Supplement_16 to the 04 series of amendments, no Contracting Party applying this Regulation shall refuse to grant approvals under this Regulation as modified by Supplement_16 to the 04 series of amendments."
<PARAGRAPH 15.2.6.>,"Upon expiration of a period of 36 months following the official date of entry into force referred to in Paragraph-15.2.4. above, the Contracting Parties applying this Regulation shall grant approval only if the vehicle type satisfies the requirements of this Regulation as amended by the Supplement_14 to the 04 series of amendments."
<PARAGRAPH 15.2.7.>,"Upon the expiration of a period of 60 months following the official date of entry into force referred to in Paragraph-15.2.4. above, the Contracting Parties applying this Regulation may refuse to recognize approvals not granted in accordance with Supplement_14 to the 04 series of amendments to this Regulation."
<PARAGRAPH 15.2.8.>,"After 16-July-2006, the Contracting Parties applying this Regulation shall grant approval only if the vehicle type satisfies the requirements of this Regulation as amended by the Supplement_16 to the 04 series of amendments."
<PARAGRAPH 15.2.9.>,"After 16-July-2008, the Contracting Parties applying this Regulation may refuse to recognize approvals to vehicles of category N1 not granted in accordance with Supplement_16 to the 04 series of amendments to this Regulation."
<PARAGRAPH 15.2.10.>,"As from the official date of entry into force of the 05 series of amendments, no Contracting Party applying this Regulation shall refuse to grant approvals under this Regulation as amended by the 05 series of amendments."
<PARAGRAPH 15.2.11.>,"As from 18 months after the date of entry into force, Contracting Party applying this Regulation shall grant approvals only if the vehicle type to be approved meets the requirements of this Regulation as amended by the 05 series of amendments."
<PARAGRAPH 15.2.12.>,"As from 72 months after the date of entry into force of the 05 series of amendments to this Regulation, approvals to this Regulation shall cease to be valid, except in the case of vehicle types which comply with the requirements of this Regulation as amended by the 05 series of amendments."
<PARAGRAPH 15.2.13.>,"Notwithstanding Paragraph-15.2.12., approvals of the vehicle categories other than M1 to the preceding series of amendments to this Regulation which are not affected by the 05 series of amendments related to the requirements concerning the fitting of safety-belt reminders shall remain valid and Contracting Parties applying this Regulation shall continue to accept them."
<PARAGRAPH 15.2.14.>,"Notwithstanding Paragraph-15.2.12., approvals of the vehicle categories other than N2 and N3 to the preceding series of amendments to this Regulation which are not affected by the 05 series of amendments related to minimum requirements for safety-belts and retractors in Annex-16 shall remain valid and Contracting Parties applying this Regulation shall continue to accept them."
<PARAGRAPH 15.2.15.>,"Even after the date of entry into force of the 05 series of amendments, approvals of the components and separate technical units to the preceding series of amendments to this Regulation shall remain valid and Contracting Parties applying this Regulation shall continue to accept them and shall not refuse to grant extensions of approval to the 04 series of amendments to this Regulation."
<PARAGRAPH 15.2.16.>,"Notwithstanding the transitional provisions above, Contracting Parties whose application of this Regulation comes into force after the date of entry into force of the 05 series of amendments are not obliged to accept approvals which were granted in accordance with any of the preceding series of amendments to this Regulation."
<PARAGRAPH 15.3.>,"As from the official date of entry into force of the 06 series of amendments, no Contracting Party applying this Regulation shall refuse to grant approvals under this Regulation as amended by the 06 series of amendments."
<PARAGRAPH 15.3.1.>,"As from 24 months after the date of entry into force of the 06 series of amendments, Contracting Parties applying this Regulation shall grant approvals only if the requirements of this Regulation, as amended by the 06 series of amendments, are satisfied."
<PARAGRAPH 15.3.2.>,"As from 36 months after the date of entry into force of the 06 series of amendments, Contracting Parties applying this Regulation may refuse to recognize approvals which were not granted in accordance with the 06 series of amendments to this Regulation."
<PARAGRAPH 15.3.3.>,"Even after the date of entry into force of the 06 series of amendments, approvals of the components and separate technical units to the preceding series of amendments to this regulation shall remain valid and Contracting Parties applying this regulation shall continue to accept them, and Contracting Parties may continue to grant extensions of approvals to the 05 series of amendments."
<PARAGRAPH 15.3.4.>,"Notwithstanding Paragraph-15.3.1. Paragraph-15.3.2., approvals of the vehicle categories to the preceding series of amendments to this regulation which are not affected by the 06 series of amendments shall remain valid and Contracting Parties applying this regulation shall continue to accept them."
<PARAGRAPH 15.3.5.>,"As long as there are no requirements concerning the compulsory fitting of safety belts for folding seats in their national requirements at the time of acceding to this Regulation, Contracting Parties may continue to allow this non-fitment for the purpose of national approval and in this case these bus categories cannot be type approved under this Regulation."
<PARAGRAPH 15.3.6.>,No Contracting Parties applying this Regulation shall refuse to grant approvals of a component under a preceding series of amendments to this Regulation if the safety-belts are intended to be installed in vehicles which are approved before the respective series of amendment.
<PARAGRAPH 15.3.7.>,"As from the official date of entry into force of Supplement_5 to the 06 series of amendments, no Contracting Party applying this Regulation shall refuse to grant type approvals under this Regulation as amended by Supplement_5 to the 06 series of amendments."
<PARAGRAPH 15.3.8.>,"Until 12 months after the date of entry into force of the Supplement_5 to the 06 series of amendments to this Regulation, Contracting Parties applying this Regulation can continue to grant type approvals to the 06 series of amendments to this Regulation without taking into account the provisions of Supplement_5 to the 06 series of amendments. 15.4 As from the official date of entry into force of the 07 series of amendments, no Contracting Party applying this Regulation shall refuse to grant or refuse to accept type approvals under this Regulation as amended by the 07 series of amendments. Contracting Parties shall continue to grant extensions of approvals to the preceding series of amendment. 15.5 As from 1-September-2019, Contracting Parties applying this Regulation shall not be obliged to accept type approvals according to the preceding series of amendments that were first issued on or after 1-September-2019."
<PARAGRAPH 15.6.>,"A safety-belt reminder is not compulsory on removable rear seats and on any seat in a row in which there is a suspension seat, for the purpose of granting type-approval to the 07 series of amendment, until 1-September-2022. 15.7 Until 1-September-2021, Contracting Parties applying this Regulation shall accept type approvals to the preceding series of amendments that were first issued before 1-September-2019. 15.8 As from 1-September-2021, Contracting Parties applying this Regulation shall not be obliged to accept type approvals issued to the preceding series of amendments to this Regulation."
<PARAGRAPH 15.9.>,"Notwithstanding Paragraph-15.8., Contracting Parties applying this regulation shall continue to accept type approvals of safety-belts and restraint systems to the preceding series of amendments to this regulation. 15.10 Notwithstanding Paragraph-15.8., Contracting Parties applying this regulation shall continue to accept type approvals to the preceding series of amendments to this regulation, for vehicles which are not affected by the changes introduced by the 07 series of amendments."
